User_ID,Age,Gender,Digital_Persona,UI_Preference,Theme_Choice,Daily_Screen_Time_Hours,Layout_Preference,Device_Type,Accessibility_Features_Used,Usage_Pattern,Click_Rate,Bounce_Rate,Avg_Session_Duration_Min,Weekly_App_Interactions,UI_Satisfaction_Score,Beta_Feature_OptIn,Color_Blind_Mode,Region,Preferred_Font_Size,Voice_Assistant_Use,Push_Notifications,InApp_Feedback_Given,Preferred_Interaction,Custom_Shortcuts_Used,Two_Factor_Enabled,Language,Multi_Device_Use,Cloud_Sync,Personalization_Level
UX1122,56,Other,Tech-savvy,Adaptive UI,Neon,8.6,Grid,Desktop,Haptic Feedback,Weekend Use,0.91,0.83,19.01,90,3,True,True,AF,Large,Daily,Important Only,Yes,Swipe,True,True,French,False,True,Moderate
UX1123,44,Male,Maximalist,Dark Mode,Muted,6.7,List,Tablet,Color Correction,Weekend Use,0.74,0.59,10.22,86,2,True,True,EU,Small,Daily,None,Yes,Swipe,False,True,Spanish,False,False,Moderate
UX1124,26,Male,Eco-conscious,High Contrast,Neon,10.8,List,iOS,Haptic Feedback,Evening Only,0.84,0.55,18.22,52,9,True,False,AF,Large,Occasional,Important Only,Yes,Swipe,True,False,Mandarin,True,True,High
UX1125,32,Other,Tech-savvy,Notifications Off,Pastel,4.2,Card-based,Android,VoiceOver,Evening Only,0.7,0.87,16.87,97,7,True,False,AU,Large,Never,None,Yes,Swipe,False,True,French,True,True,High
UX1126,32,Non-Binary,Eco-conscious,High Contrast,Earth Tones,8.8,List,Desktop,VoiceOver,Evening Only,0.21,0.6,3.8,47,9,True,True,SA,Medium,Occasional,All,Yes,Swipe,False,True,Mandarin,True,True,Moderate
UX1127,43,Male,Trendy,Gesture Nav,Earth Tones,8.1,Tabular,iOS,Haptic Feedback,Morning Heavy,0.79,0.31,14.46,20,2,False,False,AF,Medium,Daily,None,No,Gestures,True,True,Arabic,True,True,Moderate
UX1128,59,Other,Trendy,Notifications Off,Bold,5.0,Card-based,iOS,Subtitles,Evening Only,0.29,0.33,9.27,39,9,False,True,NA,Small,Never,All,Yes,Gestures,False,True,French,False,False,High
UX1129,30,Male,Tech-savvy,Adaptive UI,Earth Tones,3.4,Card-based,Desktop,Magnification,Always On,0.39,0.66,5.75,57,9,True,True,SA,Small,Daily,All,No,Swipe,True,True,Spanish,False,False,Moderate
UX1130,49,Non-Binary,Minimalist,Adaptive UI,Earth Tones,8.5,Tabular,Desktop,Subtitles,Weekend Use,0.84,0.69,14.05,38,9,True,False,AU,Small,Occasional,Important Only,Yes,Tap,True,True,Arabic,False,False,None
UX1131,56,Female,Minimalist,Notifications Off,Bold,9.4,Card-based,Tablet,Haptic Feedback,Night Owl,0.58,0.34,15.11,7,4,False,False,NA,Extra Large,Occasional,Important Only,Yes,Tap,False,False,French,True,False,High
UX1132,49,Male,Minimalist,High Contrast,Neon,5.2,Tabular,Android,Magnification,Morning Heavy,0.87,0.38,4.42,72,3,False,False,SA,Extra Large,Never,Important Only,No,Gestures,False,False,Mandarin,True,True,None
UX1133,21,Non-Binary,Traditional,High Contrast,Neon,8.4,Grid,Android,None,Morning Heavy,0.29,0.89,18.37,9,6,False,False,AF,Extra Large,Occasional,None,No,Gestures,False,True,Arabic,False,True,Low
UX1134,47,Other,Tech-savvy,Gesture Nav,Earth Tones,6.0,Card-based,iOS,Subtitles,Night Owl,0.65,0.18,15.27,14,3,False,True,AF,Extra Large,Daily,None,Yes,Swipe,False,True,Spanish,True,False,None
UX1135,54,Male,Tech-savvy,Gesture Nav,Muted,9.1,List,iOS,Subtitles,Morning Heavy,0.18,0.42,18.73,56,9,True,False,NA,Extra Large,Daily,Important Only,No,Tap,True,False,French,True,False,High
UX1136,40,Male,Eco-conscious,Silent Mode,Earth Tones,4.0,Tabular,Android,Haptic Feedback,Always On,0.68,0.15,7.02,33,3,False,True,AS,Medium,Daily,Important Only,Yes,Voice,True,True,Mandarin,True,False,Low
UX1137,56,Other,Tech-savvy,Dark Mode,Bold,10.9,Tabular,Desktop,Color Correction,Evening Only,0.79,0.76,18.85,35,2,False,True,AF,Large,Never,All,No,Swipe,True,False,Mandarin,False,True,Moderate
UX1138,32,Female,Trendy,Dark Mode,Neon,4.9,List,Android,Haptic Feedback,Evening Only,0.63,0.17,8.0,70,8,True,False,AS,Extra Large,Daily,None,Yes,Gestures,True,False,Hindi,True,True,None
UX1139,46,Other,Minimalist,Dark Mode,Earth Tones,5.7,Tabular,Desktop,Subtitles,Night Owl,0.34,0.64,2.03,80,6,False,True,SA,Small,Occasional,All,No,Gestures,True,True,Arabic,False,True,None
UX1140,53,Male,Aesthetic,Adaptive UI,Pastel,2.6,Custom,Android,Magnification,Weekend Use,0.13,0.15,15.5,95,8,False,False,AS,Large,Never,None,Yes,Gestures,True,True,French,True,False,High
UX1141,30,Other,Minimalist,Adaptive UI,Bold,3.1,Grid,Android,Color Correction,Weekend Use,0.21,0.64,14.37,73,7,False,False,NA,Extra Large,Daily,Important Only,No,Voice,False,True,Hindi,True,True,Moderate
UX1142,49,Non-Binary,Tech-savvy,Silent Mode,Neon,7.2,List,Android,Haptic Feedback,Evening Only,0.66,0.77,12.36,41,3,False,True,EU,Extra Large,Daily,None,Yes,Tap,True,False,Mandarin,False,True,High
UX1143,24,Other,Minimalist,High Contrast,Neon,4.7,Grid,Desktop,Haptic Feedback,Evening Only,0.94,0.42,10.31,31,8,False,True,EU,Medium,Occasional,None,No,Gestures,True,False,Arabic,False,True,Moderate
UX1144,39,Male,Aesthetic,Adaptive UI,Bold,10.4,Custom,Tablet,Subtitles,Evening Only,0.29,0.52,1.61,91,1,True,True,NA,Medium,Occasional,All,Yes,Swipe,False,True,English,False,False,High
UX1145,45,Other,Traditional,Adaptive UI,Monochrome,2.1,List,Tablet,Subtitles,Morning Heavy,0.76,0.42,12.87,37,1,True,False,EU,Medium,Never,Important Only,Yes,Voice,False,True,Mandarin,False,True,Moderate
UX1146,19,Female,Aesthetic,Silent Mode,Bold,5.8,List,iOS,None,Always On,0.88,0.34,8.92,72,8,True,False,NA,Extra Large,Daily,Important Only,Yes,Tap,True,True,Arabic,True,False,Low
UX1147,59,Other,Traditional,Gesture Nav,Bold,5.4,Grid,Tablet,Haptic Feedback,Always On,0.57,0.74,11.64,63,9,True,True,AF,Medium,Daily,Important Only,No,Swipe,True,False,English,True,False,High
UX1148,23,Female,Traditional,Dark Mode,Earth Tones,2.2,Grid,Android,Subtitles,Weekend Use,0.7,0.32,9.16,68,6,True,False,AS,Extra Large,Occasional,All,No,Swipe,False,True,Arabic,False,False,Low
UX1149,45,Non-Binary,Aesthetic,Gesture Nav,Earth Tones,3.2,Grid,Android,VoiceOver,Night Owl,0.83,0.68,19.36,89,5,False,False,EU,Large,Never,All,No,Voice,True,False,Mandarin,False,True,High
UX1150,45,Female,Traditional,Gesture Nav,Monochrome,6.1,List,Tablet,Color Correction,Evening Only,0.33,0.26,12.48,92,2,False,True,AF,Large,Occasional,All,No,Voice,False,True,English,True,False,High
UX1151,37,Other,Aesthetic,Adaptive UI,Earth Tones,6.9,Grid,iOS,VoiceOver,Evening Only,0.37,0.3,15.24,48,9,False,False,EU,Extra Large,Occasional,None,No,Voice,False,True,Arabic,True,True,High
UX1152,47,Male,Maximalist,Dark Mode,Pastel,6.0,Custom,iOS,Color Correction,Night Owl,0.1,0.37,18.79,99,6,False,True,SA,Small,Never,None,Yes,Gestures,False,False,French,True,True,None
UX1153,28,Female,Eco-conscious,Gesture Nav,Earth Tones,7.3,Custom,Tablet,Haptic Feedback,Morning Heavy,0.97,0.57,12.24,92,8,False,True,NA,Extra Large,Daily,All,No,Tap,True,False,English,False,False,High
UX1154,45,Non-Binary,Trendy,Adaptive UI,Muted,8.0,Grid,Android,None,Evening Only,0.93,0.46,1.23,53,9,False,True,NA,Large,Daily,All,Yes,Gestures,True,False,Arabic,False,False,Moderate
UX1155,42,Female,Minimalist,Dark Mode,Bold,2.1,Card-based,Tablet,Subtitles,Always On,0.79,0.7,1.65,57,9,False,False,AF,Large,Daily,Important Only,Yes,Voice,False,False,French,True,False,None
UX1156,56,Female,Tech-savvy,Silent Mode,Monochrome,6.6,Card-based,Android,Subtitles,Always On,0.17,0.27,14.34,78,8,False,True,SA,Extra Large,Never,None,Yes,Voice,False,False,English,False,True,Moderate
UX1157,50,Female,Maximalist,Notifications Off,Earth Tones,11.6,Card-based,iOS,Subtitles,Evening Only,0.5,0.11,6.3,53,8,False,True,AS,Extra Large,Never,None,Yes,Voice,True,False,Arabic,True,False,Moderate
UX1158,18,Non-Binary,Trendy,Silent Mode,Earth Tones,7.2,Custom,iOS,Haptic Feedback,Morning Heavy,0.19,0.72,12.01,70,3,False,True,SA,Extra Large,Never,Important Only,Yes,Gestures,True,True,Mandarin,False,True,Moderate
UX1159,44,Other,Maximalist,Adaptive UI,Monochrome,8.8,List,iOS,Color Correction,Morning Heavy,0.11,0.76,4.84,99,3,False,True,SA,Large,Never,Important Only,No,Swipe,True,False,English,False,False,Moderate
UX1160,30,Female,Minimalist,Notifications Off,Neon,5.1,List,Tablet,Subtitles,Weekend Use,0.65,0.15,6.13,67,2,False,False,AU,Small,Never,Important Only,Yes,Voice,False,True,English,True,True,Moderate
UX1161,58,Female,Trendy,Adaptive UI,Bold,9.7,List,Desktop,VoiceOver,Night Owl,0.96,0.59,10.59,29,1,False,True,AS,Extra Large,Occasional,All,No,Gestures,False,True,French,True,False,Low
UX1162,20,Male,Aesthetic,High Contrast,Monochrome,9.7,Grid,iOS,Subtitles,Morning Heavy,0.91,0.4,19.54,8,4,True,False,AS,Large,Daily,All,Yes,Voice,False,True,Hindi,False,False,None
UX1163,56,Non-Binary,Tech-savvy,High Contrast,Bold,7.2,Grid,Desktop,Haptic Feedback,Weekend Use,0.73,0.74,12.71,55,2,False,True,SA,Extra Large,Never,All,Yes,Gestures,True,False,Hindi,True,True,Moderate
UX1164,23,Female,Aesthetic,High Contrast,Pastel,11.8,Card-based,Tablet,None,Weekend Use,0.19,0.8,18.79,15,2,True,False,EU,Large,Daily,All,No,Tap,False,False,Arabic,False,False,Low
UX1165,25,Non-Binary,Traditional,High Contrast,Earth Tones,3.3,Card-based,iOS,VoiceOver,Morning Heavy,0.35,0.78,19.23,21,5,False,False,AU,Extra Large,Never,All,No,Tap,False,True,Mandarin,True,False,Low
UX1166,44,Female,Minimalist,Silent Mode,Monochrome,2.2,Custom,iOS,Subtitles,Evening Only,0.39,0.72,4.95,70,4,False,False,EU,Large,Daily,None,Yes,Gestures,False,True,French,True,False,Moderate
UX1167,26,Other,Maximalist,Silent Mode,Pastel,9.7,Custom,Android,Subtitles,Morning Heavy,0.79,0.32,6.91,74,1,False,False,SA,Extra Large,Occasional,None,Yes,Voice,True,True,English,False,False,High
UX1168,54,Other,Aesthetic,High Contrast,Muted,10.1,Tabular,iOS,Magnification,Morning Heavy,0.82,0.75,15.63,77,9,True,True,EU,Medium,Daily,None,Yes,Gestures,False,False,Hindi,True,True,Moderate
UX1169,50,Female,Eco-conscious,Notifications Off,Monochrome,3.2,Grid,Tablet,Color Correction,Evening Only,0.45,0.53,17.47,73,4,True,True,AS,Extra Large,Daily,Important Only,No,Tap,False,True,French,False,True,Low
UX1170,59,Other,Maximalist,Notifications Off,Earth Tones,4.7,List,Desktop,VoiceOver,Weekend Use,0.48,0.14,10.87,88,5,False,False,AS,Large,Never,None,No,Gestures,True,False,French,False,True,Moderate
UX1171,41,Female,Trendy,Notifications Off,Bold,2.2,Tabular,Desktop,Magnification,Night Owl,0.14,0.47,19.87,33,7,False,False,EU,Extra Large,Daily,Important Only,Yes,Tap,False,True,French,False,True,Low
UX1172,32,Other,Eco-conscious,High Contrast,Bold,4.9,Tabular,Android,None,Weekend Use,0.36,0.85,1.22,89,2,False,False,AS,Small,Occasional,None,No,Tap,True,False,English,False,True,Moderate
UX1173,49,Male,Minimalist,Adaptive UI,Neon,9.7,Card-based,Android,Color Correction,Morning Heavy,0.51,0.81,6.69,77,8,False,True,NA,Extra Large,Occasional,All,No,Swipe,True,False,Spanish,True,False,Low
UX1174,49,Male,Trendy,Adaptive UI,Pastel,7.2,List,Desktop,VoiceOver,Night Owl,0.21,0.18,12.84,96,2,True,False,AS,Extra Large,Occasional,None,No,Voice,False,True,French,False,True,Moderate
UX1175,41,Male,Eco-conscious,Dark Mode,Muted,5.5,Tabular,Desktop,Subtitles,Always On,0.51,0.7,9.92,76,5,True,False,SA,Extra Large,Never,All,No,Gestures,True,False,Spanish,False,False,High
UX1176,58,Non-Binary,Tech-savvy,Notifications Off,Earth Tones,5.7,Grid,Android,VoiceOver,Evening Only,0.87,0.74,3.22,99,2,False,True,AF,Small,Never,All,No,Voice,False,True,Hindi,False,True,High
UX1177,29,Non-Binary,Trendy,Gesture Nav,Earth Tones,2.0,Tabular,Desktop,Subtitles,Morning Heavy,0.62,0.32,7.99,24,2,True,True,EU,Small,Never,None,No,Voice,True,True,Mandarin,True,False,Low
UX1178,56,Male,Traditional,High Contrast,Monochrome,5.0,Tabular,Tablet,Color Correction,Always On,0.17,0.48,1.48,31,4,True,True,AU,Small,Never,None,No,Tap,False,True,Hindi,False,True,High
UX1179,19,Non-Binary,Eco-conscious,Silent Mode,Bold,8.5,List,iOS,Subtitles,Weekend Use,0.27,0.67,13.21,12,4,False,True,EU,Medium,Never,All,Yes,Tap,True,True,Mandarin,False,False,High
UX1180,20,Other,Maximalist,High Contrast,Bold,11.7,Custom,Desktop,None,Morning Heavy,0.53,0.45,17.96,89,8,False,True,AS,Small,Occasional,Important Only,No,Gestures,True,True,Mandarin,True,True,None
UX1181,54,Female,Maximalist,Gesture Nav,Muted,10.5,Grid,iOS,Haptic Feedback,Always On,0.43,0.19,17.81,65,6,False,True,AS,Medium,Daily,Important Only,No,Gestures,True,False,Hindi,False,False,Moderate
UX1182,34,Female,Trendy,Adaptive UI,Monochrome,2.2,Grid,Tablet,Subtitles,Evening Only,0.42,0.66,14.29,32,8,True,False,AF,Extra Large,Occasional,None,Yes,Gestures,False,True,Arabic,False,False,Moderate
UX1183,19,Female,Traditional,High Contrast,Monochrome,11.0,List,Tablet,None,Morning Heavy,0.58,0.83,9.85,91,7,False,False,AF,Medium,Never,All,No,Tap,False,False,English,True,False,High
UX1184,19,Male,Traditional,Dark Mode,Monochrome,9.8,Custom,iOS,Haptic Feedback,Weekend Use,0.63,0.62,10.73,74,4,True,True,AU,Extra Large,Occasional,Important Only,No,Swipe,False,True,Spanish,False,False,High
UX1185,45,Non-Binary,Tech-savvy,Gesture Nav,Neon,9.8,Card-based,Desktop,Color Correction,Always On,0.82,0.72,3.6,7,2,False,False,SA,Medium,Daily,None,No,Gestures,True,True,Arabic,False,False,Low
UX1186,40,Other,Minimalist,Dark Mode,Pastel,6.6,Custom,Tablet,Color Correction,Morning Heavy,0.41,0.39,7.48,73,9,False,True,NA,Small,Never,None,No,Tap,True,False,Spanish,True,True,Moderate
UX1187,54,Other,Eco-conscious,Adaptive UI,Muted,6.0,Custom,Tablet,VoiceOver,Weekend Use,0.82,0.25,4.57,77,2,True,False,SA,Small,Occasional,All,Yes,Swipe,False,True,English,True,False,None
UX1188,49,Male,Eco-conscious,Adaptive UI,Muted,5.0,Card-based,Android,None,Evening Only,0.4,0.61,16.6,11,1,True,True,AU,Medium,Occasional,Important Only,No,Voice,False,True,French,True,False,None
UX1189,50,Other,Trendy,Notifications Off,Muted,2.7,Card-based,iOS,None,Always On,0.15,0.36,18.38,64,8,True,True,EU,Medium,Daily,None,Yes,Tap,True,False,Hindi,False,False,High
UX1190,18,Other,Minimalist,Dark Mode,Pastel,4.3,List,Android,Magnification,Weekend Use,0.6,0.79,11.2,8,9,True,False,AS,Small,Never,Important Only,No,Gestures,True,False,Arabic,False,True,Low
UX1191,36,Other,Traditional,Silent Mode,Bold,4.5,Card-based,Tablet,Magnification,Night Owl,0.63,0.2,14.83,9,1,True,False,SA,Extra Large,Never,None,No,Gestures,True,True,English,True,False,Low
UX1192,19,Other,Maximalist,Dark Mode,Earth Tones,6.8,Custom,iOS,Haptic Feedback,Night Owl,0.94,0.45,3.31,15,7,True,True,AS,Extra Large,Daily,None,No,Swipe,False,True,Hindi,False,False,Moderate
UX1193,43,Non-Binary,Tech-savvy,Dark Mode,Monochrome,9.5,Grid,Android,Haptic Feedback,Weekend Use,0.75,0.42,12.56,19,2,False,True,AS,Extra Large,Daily,Important Only,No,Swipe,True,True,Arabic,True,True,High
UX1194,49,Other,Traditional,Silent Mode,Neon,6.7,Custom,Tablet,Magnification,Always On,0.93,0.85,14.35,68,6,True,True,SA,Extra Large,Daily,Important Only,Yes,Tap,False,True,Mandarin,False,True,High
UX1195,23,Female,Trendy,Adaptive UI,Bold,2.6,Card-based,Tablet,Haptic Feedback,Night Owl,0.92,0.22,9.6,17,5,True,True,SA,Large,Daily,All,Yes,Swipe,True,True,Arabic,True,False,Low
UX1196,49,Male,Eco-conscious,Adaptive UI,Earth Tones,11.6,Custom,Desktop,Subtitles,Night Owl,0.64,0.11,5.62,11,1,False,True,AF,Extra Large,Never,All,Yes,Tap,False,True,French,True,False,None
UX1197,21,Non-Binary,Trendy,Adaptive UI,Neon,11.4,Tabular,Tablet,Magnification,Evening Only,0.57,0.29,17.67,10,2,True,True,AU,Large,Never,All,Yes,Swipe,True,True,French,True,True,None
UX1198,28,Other,Aesthetic,Adaptive UI,Muted,9.9,Grid,Tablet,None,Always On,0.6,0.76,15.12,60,2,True,False,AU,Large,Occasional,All,Yes,Voice,True,True,Spanish,False,False,Moderate
UX1199,34,Non-Binary,Eco-conscious,High Contrast,Bold,11.9,Tabular,Android,Subtitles,Always On,0.98,0.27,18.1,68,6,False,False,NA,Small,Occasional,Important Only,No,Gestures,False,True,Arabic,True,False,High
UX1200,55,Other,Aesthetic,Adaptive UI,Neon,7.4,Tabular,Android,Haptic Feedback,Morning Heavy,0.8,0.29,16.55,54,1,False,False,AF,Small,Occasional,All,Yes,Gestures,True,False,Mandarin,True,False,High
UX1201,41,Female,Aesthetic,High Contrast,Pastel,11.6,Tabular,iOS,Color Correction,Morning Heavy,0.2,0.2,19.82,34,4,False,False,NA,Medium,Never,Important Only,Yes,Voice,True,False,French,False,True,None
UX1202,22,Male,Maximalist,High Contrast,Muted,2.8,Card-based,Tablet,VoiceOver,Night Owl,0.8,0.67,4.65,26,5,True,False,SA,Extra Large,Never,None,No,Gestures,True,True,Spanish,True,False,High
UX1203,51,Other,Trendy,Notifications Off,Bold,5.7,Card-based,Android,Magnification,Always On,0.25,0.16,2.65,29,2,False,True,AU,Extra Large,Never,Important Only,Yes,Gestures,False,False,Mandarin,False,False,High
UX1204,23,Other,Eco-conscious,Silent Mode,Bold,4.3,Grid,Tablet,Color Correction,Always On,0.5,0.36,7.4,32,2,True,True,AU,Small,Occasional,All,No,Gestures,True,False,Mandarin,True,True,Low
UX1205,39,Other,Trendy,Silent Mode,Earth Tones,4.0,Card-based,Android,Haptic Feedback,Weekend Use,0.29,0.33,3.45,88,7,False,False,NA,Small,Daily,Important Only,Yes,Gestures,False,True,Mandarin,True,True,Moderate
UX1206,28,Other,Minimalist,High Contrast,Monochrome,3.4,Card-based,Android,None,Night Owl,0.72,0.54,10.94,43,7,True,True,EU,Small,Daily,Important Only,No,Voice,True,False,English,True,True,Moderate
UX1207,33,Male,Eco-conscious,Notifications Off,Neon,8.2,Custom,Tablet,VoiceOver,Morning Heavy,0.89,0.68,13.03,71,6,False,False,AF,Medium,Daily,Important Only,Yes,Tap,True,False,French,True,False,Moderate
UX1208,50,Male,Maximalist,Gesture Nav,Pastel,9.8,Grid,Tablet,Color Correction,Evening Only,0.36,0.53,11.99,9,1,False,False,AF,Extra Large,Daily,Important Only,No,Gestures,False,False,English,True,False,Low
UX1209,26,Female,Maximalist,Adaptive UI,Bold,7.8,Card-based,Tablet,VoiceOver,Evening Only,0.17,0.84,5.93,69,3,False,True,AF,Medium,Daily,Important Only,Yes,Voice,False,False,English,True,True,Moderate
UX1210,23,Male,Eco-conscious,Adaptive UI,Neon,3.5,Grid,Tablet,Magnification,Night Owl,0.37,0.86,18.27,19,9,True,True,AU,Large,Never,All,Yes,Gestures,False,False,French,True,False,Moderate
UX1211,33,Other,Traditional,Dark Mode,Monochrome,10.1,List,Tablet,Haptic Feedback,Evening Only,0.71,0.39,1.4,94,1,True,False,AS,Large,Occasional,Important Only,No,Voice,False,True,Arabic,False,True,None
UX1212,46,Female,Minimalist,Gesture Nav,Pastel,8.4,List,Tablet,None,Evening Only,0.4,0.72,7.61,71,2,False,False,AU,Extra Large,Daily,All,No,Voice,False,True,Hindi,True,False,None
UX1213,20,Female,Tech-savvy,Adaptive UI,Pastel,5.9,Tabular,Desktop,Haptic Feedback,Always On,0.35,0.69,14.66,44,8,False,False,AS,Small,Daily,None,No,Tap,False,False,Spanish,False,False,Moderate
UX1214,37,Female,Trendy,Adaptive UI,Neon,8.7,Card-based,Tablet,VoiceOver,Weekend Use,0.27,0.81,15.57,73,7,False,False,AU,Small,Daily,Important Only,Yes,Swipe,True,False,Hindi,False,False,Low
UX1215,53,Other,Eco-conscious,Dark Mode,Bold,4.6,Tabular,Tablet,Color Correction,Always On,0.55,0.46,8.91,99,9,False,True,SA,Medium,Never,None,No,Tap,True,False,Hindi,False,False,Low
UX1216,36,Non-Binary,Trendy,Notifications Off,Muted,5.5,Tabular,Desktop,Magnification,Always On,0.35,0.52,1.32,81,4,True,False,AU,Large,Daily,All,Yes,Tap,True,True,Hindi,False,False,Low
UX1217,43,Other,Trendy,Dark Mode,Earth Tones,11.2,List,Desktop,Magnification,Always On,0.76,0.43,12.74,47,4,False,True,SA,Large,Occasional,Important Only,No,Gestures,True,False,Hindi,False,False,High
UX1218,20,Male,Aesthetic,Adaptive UI,Muted,4.9,List,iOS,Haptic Feedback,Night Owl,0.17,0.78,2.2,5,7,False,False,AS,Extra Large,Never,None,Yes,Voice,False,True,French,False,True,High
UX1219,36,Male,Minimalist,High Contrast,Monochrome,6.7,List,Tablet,Color Correction,Always On,0.7,0.28,3.05,26,1,True,False,AF,Large,Never,All,No,Swipe,True,False,Hindi,True,False,Low
UX1220,37,Other,Trendy,High Contrast,Bold,10.9,List,Tablet,Color Correction,Night Owl,0.31,0.29,13.35,66,9,True,True,AS,Small,Never,None,No,Voice,True,False,Spanish,True,True,None
UX1221,49,Other,Eco-conscious,Notifications Off,Bold,9.1,Card-based,Tablet,VoiceOver,Night Owl,0.54,0.4,6.94,83,2,False,True,NA,Small,Daily,Important Only,Yes,Gestures,True,True,Arabic,True,False,High
UX1222,24,Female,Traditional,Gesture Nav,Bold,2.6,Tabular,Android,Haptic Feedback,Evening Only,0.36,0.28,7.61,30,1,False,True,AF,Small,Daily,Important Only,No,Voice,False,True,French,True,True,Low
UX1223,58,Other,Tech-savvy,Silent Mode,Monochrome,3.5,Tabular,Android,Haptic Feedback,Evening Only,0.75,0.55,10.25,22,7,True,True,AU,Extra Large,Daily,Important Only,No,Gestures,False,True,Hindi,True,True,High
UX1224,50,Female,Aesthetic,Adaptive UI,Muted,2.1,Card-based,iOS,Subtitles,Always On,0.95,0.21,19.59,52,6,True,True,AU,Medium,Daily,All,No,Tap,True,False,Mandarin,False,False,High
UX1225,57,Male,Traditional,Adaptive UI,Earth Tones,8.3,Card-based,Desktop,Haptic Feedback,Weekend Use,0.93,0.36,19.34,13,3,False,False,AU,Large,Occasional,None,Yes,Tap,False,False,French,False,False,High
UX1226,56,Female,Eco-conscious,Gesture Nav,Earth Tones,6.5,Tabular,Tablet,Magnification,Night Owl,0.63,0.83,8.91,5,1,True,False,AU,Extra Large,Never,All,Yes,Gestures,True,True,Arabic,False,False,High
UX1227,35,Other,Traditional,Dark Mode,Earth Tones,3.3,List,iOS,VoiceOver,Morning Heavy,0.52,0.43,6.04,13,5,True,False,AU,Medium,Daily,None,No,Tap,False,False,Hindi,True,True,Low
UX1228,57,Male,Tech-savvy,Silent Mode,Bold,11.6,Custom,Desktop,Color Correction,Evening Only,0.84,0.7,6.75,27,4,False,True,AS,Extra Large,Occasional,All,No,Voice,True,True,English,True,False,High
UX1229,18,Non-Binary,Eco-conscious,Gesture Nav,Pastel,7.3,Card-based,Android,Haptic Feedback,Always On,0.71,0.19,6.11,49,5,False,True,SA,Large,Never,Important Only,Yes,Swipe,False,True,French,True,False,Moderate
